points,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,fg_percentage,home_game
34,265.262,0.556,1.239,108.847,0.428,156.37,46.042,205.168,1.076,2.154,86.723,0.852,53.649,60.01,8.396,8.211,84.733,46.03,68.739,1
38,265.275,0.517,3.236,102.19,0.734,164.504,43.734,264.813,0.904,1.529,116.133,0.549,58.579,58.111,7.972,7.855,69.939,78.032,69.386,0
24,265.308,0.722,2.581,106.984,0.355,206.607,77.6,243.274,0.562,1.965,147.889,0.546,58.067,48.996,9.486,9.934,66.157,76.942,79.484,1
38,265.309,0.862,1.158,101.475,0.619,164.7,40.194,217.813,1.187,2.724,138.953,1.006,55.775,50.61,9.066,9.46,71.988,72.902,83.836,0
38,265.321,0.852,2.852,139.497,0.801,143.994,66.651,210.014,0.842,2.287,140.068,0.976,53.616,50.522,8.386,8.745,72.868,64.417,57.524,1
26,265.327,0.563,1.209,84.718,0.551,215.019,43.059,189.313,0.744,2.89,118.221,0.387,62.738,54.517,8.806,8.467,63.006,48.98,76.157,1
31,265.342,0.701,1.541,122.333,0.586,137.259,55.261,198.46,0.854,2.113,118.09,0.497,52.231,50.73,8.573,8.778,97.356,52.063,67.398,0
48,265.396,1.654,3.076,89.422,1.183,177.726,50.61,230.447,1.365,1.899,128.849,0.453,61.896,54.751,8.861,8.37,72.743,72.485,77.143,0
48,265.415,1.007,2.592,95.61,0.86,176.872,52.694,243.185,1.111,2.287,107.578,0.452,58.291,58.041,8.188,8.359,58.417,65.628,63.209,1
27,265.488,0.727,2.412,91.321,0.577,158.06,44.911,239.282,1.271,2.672,88.742,0.409,61.392,61.501,8.428,8.258,64.788,62.146,87.451,1
33,265.503,1.581,2.641,100.523,1.303,152.044,50.661,188.581,1.155,2.835,83.889,0.856,60.586,56.091,8.247,8.549,70.975,80.295,71.906,1
16,265.508,1.124,2.112,108.27,0.732,184.93,53.566,252.342,0.625,2.224,121.814,0.622,60.237,56.434,9.356,9.223,83.013,64.191,65.567,1
17,265.508,0.792,1.556,115.905,0.668,152.844,51.928,204.816,0.866,3.081,110.958,0.715,59.04,57.61,7.841,8.016,72.055,65.446,83.183,0
31,265.514,0.888,1.84,115.323,0.557,146.326,56.638,199.768,0.474,2.253,123.994,0.714,58.886,52.317,8.428,8.432,81.698,76.207,79.972,0
16,265.516,0.863,2.174,98.351,0.607,180.134,57.804,216.586,0.657,2.54,96.045,0.489,57.799,56.675,8.408,9.69,63.155,74.992,83.278,1
20,265.517,1.063,2.128,102.138,0.603,154.1,53.468,231.545,1.008,3.065,125.04,0.463,58.631,58.493,7.819,7.32,64.776,62.254,73.238,0
10,265.526,0.799,1.336,103.919,0.381,130.39,37.498,211.214,1.353,2.294,117.068,0.638,54.814,55.219,8.091,8.917,86.605,71.195,72.668,0
10,265.534,1.11,2.425,88.574,0.83,214.895,59.46,236.67,0.709,2.441,118.639,0.509,62.052,55.688,8.522,8.937,59.632,58.254,68.372,1
16,265.548,1.263,2.568,91.998,0.775,183.988,53.079,250.258,0.889,2.068,113.756,0.841,59.792,57.812,8.445,9.341,67.171,73.807,71.681,0
21,265.552,1.3,2.384,90.754,0.747,182.567,52.501,187.241,0.853,2.567,118.69,0.781,59.975,54.143,8.276,9.643,65.678,56.576,72.659,1
37,265.556,0.948,2.519,83.426,0.555,197.558,41.754,225.453,0.754,2.513,121.005,0.463,64.356,56.714,8.702,8.943,72.941,67.89,82.265,0
13,265.559,0.584,0.944,110.559,0.426,182.711,47.523,188.044,0.928,2.12,143.219,0.697,55.202,47.928,9.092,9.202,80.615,66.262,75.879,0
33,265.575,1.191,2.268,100.681,0.715,203.936,58.885,198.594,0.998,2.525,93.688,0.869,59.874,56.526,8.395,8.977,62.347,79.562,58.001,1
31,265.589,0.743,2.515,89.248,0.71,177.754,43.679,214.796,0.534,1.451,119.173,0.39,61.641,51.948,8.289,8.222,72.74,69.218,69.92,1
24,265.649,0.979,1.931,113.757,0.553,170.238,47.694,242.391,0.931,1.361,117.775,0.399,56.624,51.706,8.645,8.114,67.385,78.76,67.969,1
17,265.653,0.945,1.747,131.348,0.446,157.696,51.77,202.482,0.642,3.605,97.883,0.676,56.355,59.443,8.323,7.783,75.528,71.767,57.736,1
31,265.662,0.951,2.984,130.504,0.673,136.726,57.107,218.535,0.792,2.311,113.904,0.685,54.512,56.294,7.886,9.416,71.439,66.296,58.284,0
34,265.676,1.073,1.287,94.383,0.651,192.732,37.301,213.388,0.996,1.923,117.517,0.782,59.221,51.813,8.412,9.022,71.641,62.895,52.658,1
19,265.682,0.695,2.19,117.028,0.617,132.885,55.118,245.987,0.584,2.164,112.98,0.615,57.513,55.888,8.248,8.358,63.374,71.142,73.006,1
30,265.689,1.077,1.808,106.985,0.692,213.158,51.757,232.49,1.107,2.279,109.778,0.875,55.287,55.742,8.89,8.945,61.974,63.947,75.967,1
27,265.702,0.617,2.926,103.554,0.385,188.654,47.551,241.699,1.063,2.397,123.269,0.524,55.815,58.117,9.334,9.5,81.914,62.623,55.59,0
8,265.726,0.886,2.713,119.225,0.631,154.164,59.047,213.459,1.152,2.002,127.269,0.89,55.76,53.255,8.029,8.593,67.89,60.882,65.035,1
43,265.751,0.661,1.728,115.504,0.391,179.472,48.14,276.035,1.022,2.241,117.913,0.637,56.262,60.127,9.194,8.424,79.675,61.781,82.985,0
30,265.756,1.04,2.262,100.746,0.516,165.144,51.607,249.266,0.804,1.423,119.278,0.396,59.559,55.833,7.985,8.284,64.032,83.376,67.609,1
10,265.768,1.024,1.959,100.53,0.623,182.83,56.238,248.692,0.914,2.308,112.47,0.586,58.578,59.043,8.403,8.522,59.4,69.927,62.78,1
23,265.786,1.532,2.741,91.968,1.146,169.32,53.012,204.713,0.796,1.729,117.097,0.75,60.792,54.223,8.715,9.326,75.726,57.691,75.135,0
45,265.798,0.657,0.774,113.892,0.424,166.46,45.538,213.83,0.709,2.45,122.336,0.806,53.293,52.95,8.537,9.025,81.571,69.477,75.206,0
33,265.838,0.58,1.413,117.659,0.384,194.655,50.707,231.31,0.972,2.443,133.14,0.534,55.291,52.961,9.346,8.142,75.553,68.576,86.345,1
17,265.877,1.19,2.227,132.249,0.635,219.676,58.083,246.87,1.003,2.194,105.485,0.795,55.109,54.72,9.755,8.524,67.775,73.123,77.438,0
27,265.881,0.732,1.73,108.59,0.31,183.272,35.253,264.88,0.546,2.249,134.705,0.714,56.667,57.856,9.235,8.621,74.13,60.323,83.015,1
19,265.915,0.934,1.487,125.315,0.457,122.398,53.572,231.308,0.911,2.656,111.761,0.716,57.887,56.671,8.025,8.262,87.782,61.998,80.01,1
24,265.935,1.034,0.808,78.747,0.376,169.341,34.04,222.281,0.803,1.926,105.59,0.744,61.109,56.482,7.978,8.434,81.435,66.761,53.37,1
24,265.948,1.479,2.976,95.351,1.062,173.992,60.822,186.953,1.109,2.218,111.343,0.789,60.949,51.429,8.411,8.478,68.16,50.057,70.701,0
38,265.955,0.672,1.497,130.712,0.324,176.619,51.247,250.735,0.71,2.301,123.578,0.477,54.145,55.817,9.072,10.165,73.184,72.945,85.384,0
20,265.958,0.85,2.13,102.867,0.46,159.157,46.006,206.627,0.905,2.845,123.2,0.527,58.628,54.208,8.042,8.486,65.935,71.269,63.28,1
24,265.964,0.798,2.294,78.021,0.473,228.123,53.814,244.515,1.209,1.852,110.837,0.745,63.626,56.718,9.567,8.236,74.357,54.644,87.406,1
14,265.968,1.262,2.314,132.761,0.647,227.852,56.758,240.51,0.758,2.498,93.877,0.521,55.207,57.445,9.821,9.278,67.521,72.138,78.977,1
34,266.001,0.694,1.616,118.817,0.534,130.684,53.369,175.645,0.787,2.591,81.54,0.933,53.654,58.879,8.406,8.55,93.879,55.998,68.733,0
45,266.01,0.654,1.667,115.192,0.465,141.989,62.354,271.108,0.449,2.239,117.583,0.509,57.681,57.16,8.404,9.133,79.349,80.51,84.172,1
27,266.018,0.791,1.423,113.2,0.653,158.582,51.725,215.333,0.776,2.337,94.783,0.45,59.798,55.458,7.886,8.415,72.932,56.996,82.398,1
26,266.023,0.832,1.744,92.82,0.499,167.852,59.399,248.622,0.668,2.504,118.082,0.55,59.425,54.936,8.159,8.83,66.191,72.115,67.788,0
7,266.036,0.953,1.677,88.923,1.146,219.802,51.247,209.816,1.699,2.271,97.691,0.532,62.243,57.338,9.102,8.42,76.399,73.995,76.177,0
27,266.037,0.974,2.485,74.668,0.527,192.679,55.786,235.852,0.597,2.011,128.466,0.657,62.46,51.468,8.735,9.571,67.149,72.119,79.28,1
28,266.056,1.013,1.972,109.361,0.524,207.814,46.405,256.625,0.776,2.485,82.274,0.554,57.092,59.911,9.501,8.816,73.309,63.7,77.753,0
33,266.059,0.524,0.969,115.873,0.541,130.942,40.458,196.44,0.901,1.828,114.507,0.668,54.241,50.068,8.064,8.739,81.731,58,81.06,0
23,266.064,0.727,1.949,108.607,0.293,177.118,59.88,233.451,0.888,2.461,110.666,0.635,57.255,55.013,8.686,9.081,73.985,63.878,67.734,1
24,266.069,0.924,2.386,80.582,0.502,187.931,59.242,214.847,0.493,2.562,96.129,0.663,62.252,58.307,8.808,8.563,66.448,67.044,80.446,1
31,266.076,0.896,2.495,101.906,0.632,192.965,53.29,252.474,0.958,2.015,111.941,0.538,59.08,56.462,8.86,9.136,57.91,68.015,75.903,0
24,266.084,0.907,2.216,87.239,0.636,184.547,40.645,199.12,1.063,2.656,95.602,0.723,63.545,58.307,8.629,8.602,72.182,55.811,79.641,1
33,266.085,0.643,1.514,127.441,0.312,174.744,48.716,222.454,0.629,3.247,100.777,0.414,54.57,58.766,9.062,8.822,75.254,70.802,86.623,0
14,266.109,0.888,1.518,109.376,0.585,159.844,48.981,224.367,0.611,2.227,118.576,0.604,60.088,55.065,8.03,8.259,74.272,63.857,82.787,0
33,266.122,0.844,1.762,120.077,0.452,167.553,45.994,209.819,0.714,2.379,114.085,0.889,55.277,54.958,8.618,8.469,67.319,56.822,82.745,1
28,266.126,0.821,1.767,115.762,0.608,165.177,47.203,202.737,1.232,1.935,93.433,0.476,56.005,57.407,8.544,9.067,66.828,45.161,78.977,0
22,266.135,0.861,2.336,94.82,0.519,204.779,55.196,243.788,0.889,2.327,121.371,0.563,59.02,55.068,8.961,9.468,62.931,68.645,74.905,1
13,266.163,0.665,1.237,115.29,0.477,147.454,48.587,218.81,1.202,2.876,110.538,0.62,52.089,55.929,8.498,9.181,87.841,51.902,73.203,1
24,266.191,0.78,2.501,91.879,0.69,182.602,44.95,202.478,0.932,2.238,136.345,0.339,62.203,51.904,8.297,8.022,71.846,64.163,73.94,1
37,266.199,0.882,2.26,90.268,0.585,196.974,49.971,236.849,1.018,2.444,132.311,0.654,62.439,54.567,8.719,8.116,67.41,70.228,75.071,1
34,266.225,1.215,1.765,84.962,0.944,169.191,61.421,219.458,1.062,2.239,135.98,0.639,59.935,50.079,8.548,8.973,76.473,74.55,71.897,1
17,266.232,0.767,1.255,107.14,0.711,165.238,42.055,193.28,0.591,2.444,95.345,0.843,55.354,57.565,9.155,8.805,75.266,64.423,85.075,0
14,266.273,0.568,1.34,100.55,0.396,156.992,46.401,213.78,0.585,2.282,134.14,0.747,54.881,49.289,8.424,9.7,86.576,83.986,73.5,0
10,266.326,1.323,1.928,106.677,0.64,239.344,70.23,220.853,0.777,2.867,113.079,0.721,58.24,55.54,9.35,9.368,55.224,63.58,83.393,1
38,266.335,0.858,1.625,123.758,0.53,122.264,52.759,214.956,1.124,3.062,142.438,0.489,59.072,52.759,7.982,8.969,81.731,66.165,82.217,0
27,266.352,1.096,1.586,90.415,0.403,230.335,72.346,259.562,0.727,2.059,114.729,0.653,63.862,55.878,9.355,9.051,50.928,70.335,84.981,0
31,266.355,1.058,1.739,88.669,1.167,215.781,53.086,224.885,0.621,1.515,143.509,0.889,62.84,47.814,8.922,8.708,74.209,73.494,72.21,0
13,266.362,0.486,2.837,124.857,0.491,171.965,55.119,253.929,0.815,2.138,118.835,0.477,54.023,55.049,9.44,9.582,80.181,67.098,64.001,0
28,266.372,0.547,2.247,103.392,0.475,175.734,44.062,245.412,0.853,2.36,132.158,0.457,61.105,54.875,8.694,8.632,73.592,66.299,85.538,1
29,266.444,0.556,0.944,118.833,0.501,122.799,38.986,198.384,1.074,2.599,94.843,0.504,53.785,54.542,8.026,8.098,83.923,47.516,81.06,1
34,266.469,0.956,1.159,100.433,0.714,166.644,40.376,203.166,1.427,2.101,111.026,0.689,56.255,56.496,8.844,9.177,69.803,52.32,79.819,0
24,266.479,1.043,2.27,102.878,0.915,225.154,53.371,236.803,0.633,2.249,115.381,0.385,58.84,57.261,9.092,8.808,61.683,67.144,55.754,0
13,266.53,0.906,1.096,115.236,0.522,125.118,36.298,215.706,1.13,2.208,113.564,0.794,54.342,53.658,7.948,8.591,79.679,53.565,78.365,0
17,266.547,0.83,1.44,116.269,0.49,183.884,48.07,250.249,0.901,2.062,130.702,0.407,56.47,54.575,8.783,8.629,74.416,74.41,71.773,1
34,266.568,0.66,2.067,127.452,0.407,134.869,41.344,191.546,1.119,2.267,109.217,0.807,54.565,54.905,8.716,7.374,74.68,43.992,72.37,1
26,266.613,0.648,2.442,119.776,0.456,156.644,51.39,247.675,1.089,2.589,118.991,0.704,54.499,57.444,8.783,8.463,80.658,56.941,80.781,0
10,266.617,0.979,1.657,135.373,0.543,142.647,53.636,184.206,0.745,2.365,99.62,0.635,52.498,54.235,8.777,9.311,86.112,72.229,64.01,1
20,266.624,0.992,2.34,101.969,0.556,166.516,51.696,255.473,0.775,2.19,114.451,0.711,59.217,57.838,8.113,8.212,65.759,67.991,65.965,0
20,266.646,0.812,1.882,101.744,0.536,170.415,61.488,216.9,0.746,2.71,107.178,0.434,58.587,56.966,8.293,8.46,65.985,51.929,67.995,1
31,266.77,1.057,1.24,97.641,0.679,188.25,36.624,232,1.166,2.32,98.949,0.826,59.249,57.791,8.31,8.743,70.553,75.955,55.807,0
10,266.772,1.069,1.289,98.479,0.646,195.21,37.812,204.497,0.725,1.716,127.106,0.84,59.388,51.453,8.533,8.427,71.313,68.728,53.8,1
27,266.79,0.695,2.6,91.738,0.486,162.106,50.253,252.24,0.465,2.362,110.457,0.538,61.95,55.931,8.418,9.303,64.686,72.375,88.722,0
10,266.792,1.13,2.295,132.586,0.732,213.626,61.442,256.884,1.021,1.876,107.738,0.774,55.171,59.069,9.761,8.164,73.743,70.25,72.538,0
31,266.83,0.772,1.732,138.698,0.569,159.615,54.764,226.687,0.867,1.845,106.321,0.648,52.547,56.059,8.945,8.619,84.648,73.483,62.047,0
27,266.868,0.593,2.466,106.939,0.546,188.017,45.137,227.447,1.101,2.274,103.79,0.99,55.485,57.983,9.177,9.025,77.952,58.843,71.741,1
34,266.871,1.298,1.915,101.799,0.679,168.155,54.182,251.446,0.922,2.135,111.109,0.624,57.375,58.265,8.277,9.521,65.268,66.241,67.062,0
28,266.872,0.574,1.461,112.533,0.477,136.185,49.513,183.904,0.732,2.541,134.511,0.784,54.728,45.464,8.662,8.944,92.778,68.245,67.895,0
27,266.892,0.792,1.741,96.762,0.392,149.459,50.013,248.275,0.651,2.414,109.38,0.643,62.936,60.269,8.005,7.758,71.465,70.482,72.988,0
27,266.904,0.43,2.115,98.066,0.5,198.563,56.091,209.093,0.975,3.063,95.219,0.946,58.099,60.608,9.59,9.511,74.703,54.686,80.237,0
17,266.905,1.24,1.913,108.985,0.696,247.312,73.903,275.707,0.569,2.241,131.308,0.69,57.734,58.809,9.649,8.694,55.355,60.386,82.815,0
17,266.91,0.932,2.026,110.48,0.671,198.795,62.15,235.323,0.742,1.354,121.312,0.442,58.395,51.185,8.676,8.292,64.522,80.863,61.056,0
49,266.95,0.856,1.674,136.097,0.54,150.606,53.724,211.98,1.299,2.395,101.115,0.724,53.625,57.403,8.703,8.831,83.981,61.548,67.079,1
22,266.997,1.091,2.324,101.162,0.846,223.242,53.238,252.546,0.67,1.61,134.11,0.925,58.564,51.618,9.071,8.923,64.126,68.974,60.216,1
20,267.015,0.673,1.584,115.815,0.312,199.488,49.682,234.091,0.876,2.228,89.283,0.449,55.394,61.963,9.549,8.797,76.825,58.901,82.082,1
31,267.025,0.999,1.904,90.494,0.543,222.164,53.703,241.567,0.906,2.252,131.908,0.309,60.167,51.606,9.23,9.003,65.024,65.52,67.774,1
30,267.049,0.698,2.328,99.143,0.419,174.138,47.927,226.606,0.813,1.519,124.937,0.431,60.758,52.18,8.478,8.075,71.501,78.552,85.393,0
9,267.053,1.379,3.321,99.091,0.97,167.04,58.903,198.134,0.962,1.982,106.933,0.424,60.215,53.018,8.219,9.619,64.958,65.479,76.154,0
47,267.063,0.647,2.135,123.405,0.482,148.856,58.699,228.058,0.872,3.082,139.482,0.611,56.566,53.052,8.396,8.473,58.407,70.783,66.688,0
14,267.073,0.75,2.821,89.614,0.442,206.491,65.278,237.574,0.575,2.188,119.772,0.564,62.121,53.263,8.841,8.816,67.091,74.484,71.986,1
38,267.078,0.962,2.14,99.961,0.468,165.202,48.826,233.093,1.133,2.247,118.709,0.381,59.775,58.173,8.095,7.808,62.557,65.999,67.035,1
29,267.081,0.93,1.227,99.616,0.714,166.817,39.916,228.688,1.324,2.405,78.649,0.783,56.616,61.155,8.903,8.198,71.481,62.16,82.597,1
30,267.125,0.909,1.573,96.112,0.43,200.37,55.307,244.261,0.963,2.397,118.944,0.426,58.77,55.833,8.687,9.113,66.591,69.709,63.73,0
10,267.133,1.121,2.053,86.65,0.627,186.909,52.828,242.616,1.109,2.323,114.679,0.781,60.708,59.297,8.506,8.375,69.384,54.413,67.845,0
45,267.143,1.112,2.157,102.76,0.447,154.014,60.745,208.858,0.774,2.843,130.937,0.544,58.365,53.001,8.052,8.946,63.862,70.909,70.791,1
19,267.154,0.789,2.555,94.716,0.803,190.288,43.916,232.974,0.658,1.467,136.247,0.414,62.856,49.796,8.408,8.231,75.276,83.53,71.958,1
34,267.158,0.481,2.309,109.51,0.695,163.758,55.102,242.399,0.744,2.106,128.813,0.579,60.106,53.51,8.186,8.471,66.788,73.578,86.524,1
26,267.162,0.656,1.342,102.205,0.506,150.835,46.416,206.924,0.921,2.677,116.815,1.056,54.719,52.67,8.239,9.417,83.328,64.4,72.402,1
22,267.196,0.853,2.401,108.349,0.303,199.901,70.643,234.077,0.905,2.706,94.638,0.636,56.75,57.663,9.308,9.299,64.466,69.015,78.825,1
26,267.217,0.988,1.745,104.366,0.634,184.853,52.75,228.459,1.173,2.365,108.237,0.601,59.295,57.777,8.298,8.795,57.35,58.577,82.21,1
9,267.237,1.103,2.258,95.703,0.687,213.124,60.138,249.183,1.105,2.681,120.258,0.804,60.083,57.197,8.929,8.409,59.919,61.622,68.07,1
27,267.255,1.081,2.145,106.847,0.702,151.184,54.391,246.64,0.838,3,89.185,0.638,57.278,61.306,7.685,8.242,62.531,78.819,73.564,1
27,267.285,0.803,1.934,116.602,0.687,202.407,58.034,240.39,0.746,1.932,98.268,0.7,57.486,58.868,8.657,8.618,59.088,66.436,59.477,1
36,267.315,0.216,1.821,108.134,0.471,210.345,49.906,275.598,0.545,1.816,111.935,0.654,54.617,57.753,9.895,8.571,80.383,78.585,76.396,1
26,267.365,0.876,2.466,76.294,0.547,194.919,58.166,243.396,0.795,2.458,107.624,0.514,62.939,59.64,8.839,8.175,66.927,46.703,80.446,0
21,267.387,0.796,2.246,122.325,0.57,185.236,63.38,242.854,0.854,2.064,119.632,0.529,57.815,57.337,9.025,8.32,63.284,64.857,72.802,1
18,267.392,1.015,2.144,115.498,0.684,201.751,54.227,244.872,0.855,2.163,115.359,0.561,56.025,55.627,8.93,9.532,66.206,62.194,62.612,0
20,267.422,0.642,2.373,129.033,0.423,207.125,48.342,216.061,1.072,2.747,96.815,0.849,55.276,58.265,10.032,8.059,77.573,47.792,84.422,1
20,267.461,0.985,2.029,116.931,0.499,204.382,47.134,253.184,1.194,2.427,89.379,0.678,56.424,60.011,9.423,9.196,68.021,65.787,72.421,1
25,267.473,0.882,1.149,99.902,0.694,184.521,36.754,222.231,1.244,2.335,115.893,1.074,58.037,54.88,8.451,9.925,72.576,58.197,60.443,1
30,267.509,0.496,1.978,110.889,0.347,178.91,59.092,261.389,0.933,1.831,107.002,0.699,58.166,58.921,9.357,8.403,79.37,68.82,81.816,1
23,267.52,1.018,1.674,135.027,0.515,145.005,51.344,242.166,0.626,1.503,131.124,0.585,53.514,48.491,8.748,9.458,88.83,80.472,59.51,1
13,267.531,1.22,2.249,104.47,0.723,176.003,49.581,224.806,1.23,2.26,115.547,0.756,59.329,57.738,8.508,8.123,58.722,60.144,75.131,1
27,267.533,0.891,2.818,96.157,0.424,153.369,51.989,256.907,0.937,2.921,84.61,0.739,60.757,61.715,8.672,8.486,65.122,76.981,86.033,0
17,267.541,1.133,1.933,85.965,0.58,199.037,53.337,243.677,0.693,1.897,117.945,0.823,61.82,54.235,8.56,9.069,68.891,65.497,73.368,1
27,267.547,0.788,1.795,114.436,0.679,197.721,56.842,232.98,1.153,2.591,102.23,0.544,57.516,58.997,8.551,8.984,58.769,56.79,63.866,0
43,267.558,0.517,2.033,120.087,0.426,197.104,54.954,232.113,1.016,2.992,87.853,0.418,56.369,61.258,9.893,9.728,76.283,75.486,84.049,0
17,267.559,0.606,2.188,98.307,0.419,170.899,48.133,207.75,0.682,2.989,105.652,0.794,61.277,59.185,8.512,7.416,72.853,62.741,83.854,1
22,267.566,0.536,1.012,106.42,0.637,140.736,43.101,215.845,0.879,2.135,133.312,0.655,55.686,51.06,8.005,9.219,79.26,75.349,79.584,1
20,267.576,0.813,1.748,116.711,0.46,155.853,48.795,184.974,1.304,2.76,107.9,0.622,57.29,56.708,8.271,7.386,67.452,57.999,68.919,1
27,267.579,1.149,2.039,86.056,0.596,189.804,51.877,250.512,0.805,2.075,109.101,0.619,61.572,57.556,8.352,9.491,67.537,54.391,71.83,1
35,267.582,0.719,2.228,132.702,0.597,136.105,55.152,209.915,1.148,2.057,120.992,0.34,55.467,52.302,8.445,7.669,68.509,60.534,76.196,1
26,267.615,0.49,1.853,117.196,0.338,167.457,48.741,238.144,0.618,1.666,110.679,0.515,55.59,54.71,9.16,9.598,76.487,72.267,78.113,0
34,267.621,0.996,2.119,111.019,0.565,161.767,49.641,259.857,0.685,1.829,109.662,0.371,57.328,55.781,8.322,9.193,70.096,71.625,65.338,0
10,267.636,1.222,1.419,109.317,0.845,212.255,49.344,222.229,1.293,2.489,111.421,0.613,55.155,56.79,9.043,9.007,76.129,76.27,73.735,0
13,267.638,1.25,1.988,104.928,0.593,237.266,67.577,219.873,0.944,2.873,113.296,0.437,59.691,55.15,9.167,10.196,56.139,59.378,82.701,0
24,267.65,0.659,2.207,104.514,0.496,170.571,44.654,263.86,0.902,2.382,75.049,0.396,61.101,62.111,8.492,8.576,73.395,57.839,84.36,1
22,267.669,0.733,1.376,113.432,0.26,196.33,60.73,210.395,0.814,2.561,120.781,0.503,55.57,52.623,8.84,9.623,71.047,71.444,63.264,0
28,267.724,0.884,2.658,141.922,0.737,145.11,66.229,227.311,0.837,2.033,119.691,1.008,54.335,54.076,8.408,7.987,72.145,72.212,60.647,1
30,267.76,0.658,2.352,130.706,0.574,201.709,46.653,270.785,0.797,2.971,102.134,0.535,56.718,59.831,9.963,9.496,74.792,69.019,86.215,1
23,267.781,1.52,3.064,94.109,1.423,161.793,53.57,222.988,1.337,1.983,125.461,0.959,63.263,56.327,8.163,8.127,68.998,54.75,65.473,1
39,267.793,1.008,2.193,106.015,0.647,163.499,52.569,240.033,0.759,2.108,140.09,0.351,56.982,51.474,8.001,8.516,64.863,76.726,71.39,0
13,267.798,0.594,2.787,122.296,0.455,169.491,53.624,242.254,1.084,1.915,114.632,0.788,54.456,56.394,9.35,8.472,78.329,57.281,62.51,1
41,267.811,0.982,2.134,101.18,0.431,226.477,62.422,251.052,1.827,2.027,117.428,0.359,61.419,58.7,9.63,7.762,70.496,51.729,69.581,1
41,267.83,0.803,2.006,103.917,0.29,161.689,50.146,198.024,0.743,3.222,122.773,0.635,60.434,53.358,8.05,9.222,74.45,62.343,62.672,0
16,267.883,0.72,2.388,124.889,0.797,131.201,55.924,211.72,0.817,3.108,133.572,0.39,57.136,51.377,8.013,8.496,56.46,67.89,75.181,0
30,267.971,0.858,1.748,106.08,0.402,161.08,41.855,252.786,0.872,2.519,131.545,0.635,58.685,55.437,8.447,8.582,71.817,69.737,89.006,1
41,267.983,0.608,1.074,103.132,0.598,138.329,44.577,178.629,0.737,2.045,126.034,0.531,55.652,51.513,7.851,9.397,77.888,68.692,76.029,0
38,267.987,0.547,1.017,108.281,0.585,135.302,41.826,190.769,1.197,2.334,118.659,0.833,55.099,52.899,7.994,8.5,78.419,50.421,80.242,0
35,267.987,1.119,2.006,99.575,0.687,203.547,56.986,237.965,0.698,2.09,135.15,1.044,58.807,52.472,8.463,9.615,63.409,79.223,58.722,0
25,267.993,0.688,1.671,119.244,0.475,163.419,46.287,217.945,0.915,2.124,126.14,0.606,55.93,54.341,9.056,8.558,81.075,66.897,86.912,1
28,267.997,0.436,1.199,131.197,0.546,137.367,54.115,256.067,0.849,2.377,124.385,0.508,53.203,55.385,8.631,8.605,87.955,71.527,92.9,1
14,268.005,0.753,2.415,106.392,0.315,200.534,66.395,243.619,0.846,2.576,118.225,0.594,56.653,56.543,9.307,8.826,66.673,67.536,82.396,0
27,268.02,0.873,1.87,111.632,0.459,200.808,47.667,220.916,1.294,2.448,109.542,0.621,58.027,59.906,9.323,9.05,69.1,53.885,83.402,0
35,268.02,0.271,1.821,105.155,0.491,217.198,47.642,249.102,1.014,2.015,137.486,0.493,55.961,54.824,9.884,9.343,77.884,70.298,75.399,1
24,268.028,0.706,1.222,104.234,0.526,144.286,46.226,215.156,0.693,2.185,124.994,0.624,54.844,51.207,8.01,8.928,77.609,68.529,72.283,1
27,268.056,0.653,2.255,123.207,0.419,204.438,51.016,251.203,0.856,2.674,106.019,0.417,56.846,57.521,9.812,9.562,72.631,52.277,81.83,0
29,268.064,1.013,1.251,101.934,0.674,196.039,39.451,200.857,0.891,1.929,138.017,0.768,58.217,48.165,8.597,9.056,66.448,77.879,56.403,0
30,268.068,1.159,2.533,101.12,0.621,185.721,56.195,224.107,0.996,2.015,140.751,0.634,56.865,52.719,8.36,9.462,61.707,65.712,69.577,0
16,268.104,1.171,2.432,95.708,0.686,190.226,54.785,251.801,1.145,2.821,91.395,0.671,59.456,62.132,8.601,8.96,66.563,58.989,68.982,1
28,268.127,0.822,2.542,98.377,0.548,203.263,44.899,199.912,0.866,3.469,116.691,0.463,61.298,55.456,9.085,8.067,72.472,73.893,79.168,1
